Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  [37] __gnu_cxx::new_allocator<int>::deallocate(int*, unsigned long) [150] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_M_get_Tp_allocator() [113] std::vector<int, std::allocator<int> >::_S_do_relocate(int*, int*, int*, std::allocator<int>&, std::integral_constant<bool, true>)
  [83] void __gnu_cxx::new_allocator<int>::destroy<int>(int*) [168] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::_Vector_base(unsigned long, std::allocator<std::vector<int, std::allocator<int> > > const&) [121] void std::vector<int, std::allocator<int> >::_M_realloc_insert<int const&>(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >, int const&)
  [38] __gnu_cxx::new_allocator<int>::allocate(unsigned long, void const*) [169] std::_Vector_base<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >::~_Vector_base() [185] std::vector<int, std::allocator<int> >::_S_check_init_len(unsigned long, std::allocator<int> const&)
  [57] void __gnu_cxx::new_allocator<int>::construct<int, int const&>(int*, int const&) [46] std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [186] std::vector<int, std::allocator<int> >::_M_fill_initialize(unsigned long, int const&)
 [138] __gnu_cxx::new_allocator<int>::new_allocator() [54] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [117] std::vector<int, std::allocator<int> >::end()
  [27] __gnu_cxx::new_allocator<int>::new_allocator(__gnu_cxx::new_allocator<int> const&) [170] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl() [118] std::vector<int, std::allocator<int> >::begin()
  [25] __gnu_cxx::new_allocator<int>::~new_allocator() [48] std::_Vector_base<int, std::allocator<int> >::_Vector_impl::~_Vector_impl() [92] std::vector<int, std::allocator<int> >::push_back(int const&)
 [204] __gnu_cxx::new_allocator<unsigned long>::deallocate(unsigned long*, unsigned long) [45] std::_Vector_base<int, std::allocator<int> >::_M_deallocate(int*, unsigned long) [187] std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&)
 [205] __gnu_cxx::new_allocator<unsigned long>::allocate(unsigned long, void const*) [55] std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [66] std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&)
 [206] __gnu_cxx::new_allocator<unsigned long>::new_allocator(__gnu_cxx::new_allocator<unsigned long> const&) [49] std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [188] std::vector<int, std::allocator<int> >::vector()
 [207] __gnu_cxx::new_allocator<unsigned long>::new_allocator() [24] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() [51] std::vector<int, std::allocator<int> >::~vector()
 [156] __gnu_cxx::new_allocator<unsigned long>::~new_allocator() [171] std::_Vector_base<int, std::allocator<int> >::_Vector_base() [6] std::vector<int, std::allocator<int> >::operator[](unsigned long)
  [58] __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [56] std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [67] void std::_Construct<std::vector<int, std::allocator<int> >, std::vector<int, std::allocator<int> > const&>(std::vector<int, std::allocator<int> >*, std::vector<int, std::allocator<int> > const&)
  [29] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [50] std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [189] int* std::__fill_n_a<int*, unsigned long, int>(int*, unsigned long, int const&, std::random_access_iterator_tag)
 [109] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::__normal_iterator(int* const&) [15] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [31] std::vector<int, std::allocator<int> >* std::__addressof<std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >&)
  [84] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator++() [151] std::_Bit_iterator::_Bit_iterator() [152] unsigned long* std::__addressof<unsigned long>(unsigned long&)
 [119] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::difference_type __gnu_cxx::operator-<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [16] std::_Bit_iterator::operator+=(long) [32] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > std::__miter_base<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
  [77] bool __gnu_cxx::operator!=<int*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&, __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > > const&) [221] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [128] int** std::__miter_base<int**>(int**)
 [132] __gnu_cxx::new_allocator<int*>::_M_max_size() const [222] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [33] int const* std::__niter_base<int const*, std::vector<int, std::allocator<int> > >(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >)
 [148] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::_M_max_size() const [223] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [122] int** std::__niter_base<int**>(int**)
 [157] __gnu_cxx::new_allocator<std::vector<int, std::allocator<int> > >::max_size() const [224] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [41] int* std::__niter_base<int*>(int*)
  [36] __gnu_cxx::new_allocator<int>::_M_max_size() const [225] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_M_reset() [142] int** std::__niter_wrap<int**>(int** const&, int**)
  [97] __gnu_cxx::new_allocator<int>::max_size() const [172] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl_data::_Bvector_impl_data() [68] int* std::__niter_wrap<int*>(int* const&, int*)
 [208] __gnu_cxx::new_allocator<unsigned long>::_M_max_size() const [173] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [114] int* std::__relocate_a<int*, int*, std::allocator<int> >(int*, int*, int*, std::allocator<int>&)
  [30] __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::base() const [226] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [69] int* std::__copy_move_a<false, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
  [42] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::base() const [227] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [143] int** std::__copy_move_a<false, int**, int**>(int**, int**, int**)
  [85] __gnu_cxx::__normal_iterator<int*, std::vector<int, std::allocator<int> > >::operator*() const [22] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [70] int* std::__copy_move_a1<false, int const*, int*>(int const*, int const*, int*)
  [99] std::_Deque_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [62] std::_Bit_reference::operator=(bool) [144] int** std::__copy_move_a1<false, int**, int**>(int**, int**, int**)
 [125] std::_Deque_base<int, std::allocator<int> >::_M_get_map_allocator() const [95] std::_Deque_iterator<int, int&, int*>::_M_set_node(int**) [71] int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*)
  [44] std::_Vector_base<int, std::allocator<int> >::_M_get_Tp_allocator() const [94] std::_Deque_iterator<int, int&, int*>::_S_buffer_size() [145] int** std::__copy_move_a2<false, int**, int**>(int**, int**, int**)
  [20] std::_Bit_iterator::operator*() const [78] std::_Deque_iterator<int, int&, int*>::_Deque_iterator(std::_Deque_iterator<int, int&, int*> const&) [239] std::__fill_bvector(unsigned long*, unsigned int, unsigned int, bool)
  [21] std::_Bit_iterator::operator[](long) const [174] std::_Deque_iterator<int, int&, int*>::_Deque_iterator() [115] std::enable_if<std::__is_bitwise_relocatable<int, void>::value, int*>::type std::__relocate_a_1<int, int>(int*, int*, int*, std::allocator<int>&)
 [158] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [87] std::_Deque_iterator<int, int&, int*>::operator--() [93] std::__deque_buf_size(unsigned long)
  [35] std::_Bit_reference::operator bool() const [136] std::allocator_traits<std::allocator<int*> >::deallocate(std::allocator<int*>&, int**, unsigned long) [190] std::__size_to_integer(unsigned long)
  [86] std::_Deque_iterator<int, int&, int*>::operator*() const [137] std::allocator_traits<std::allocator<int*> >::allocate(std::allocator<int*>&, unsigned long) [72] int* std::uninitialized_copy<__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*>(__gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >, int*)
 [102] std::deque<int, std::allocator<int> >::size() const [175] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::deallocate(std::allocator<std::vector<int, std::allocator<int> > >&, std::vector<int, std::allocator<int> >*, unsigned long) [191] std::iterator_traits<int*>::iterator_category std::__iterator_category<int*>(int* const&)
  [79] std::deque<int, std::allocator<int> >::empty() const [176] std::allocator_traits<std::allocator<std::vector<int, std::allocator<int> > > >::allocate(std::allocator<std::vector<int, std::allocator<int> > >&, unsigned long) [192] std::vector<int, std::allocator<int> >* std::uninitialized_fill_n<std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > >(std::vector<int, std::allocator<int> >*, unsigned long, std::vector<int, std::allocator<int> > const&)
