Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   40004/40004       std::_Vector_base<int, std::allocator<int> >::~_Vector_base() [58]
                0.00    0.00   40004/40004       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [61]
-----------------------------------------------
                0.00    0.00   40004/40004       void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [61]
[60]     0.0    0.00    0.00   40004         void std::_Destroy<int*>(int*, int*) [60]
                0.00    0.00   40004/40004       void std::_Destroy_aux<true>::__destroy<int*>(int*, int*) [55]
-----------------------------------------------
                0.00    0.00   40004/40004       std::vector<int, std::allocator<int> >::~vector() [59]
[61]     0.0    0.00    0.00   40004         void std::_Destroy<int*, int>(int*, int*, std::allocator<int>&) [61]
                0.00    0.00   40004/40004       void std::_Destroy<int*>(int*, int*) [60]
-----------------------------------------------
                0.00    0.00   40002/40002       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [64]
[62]     0.0    0.00    0.00   40002         std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [62]
                0.00    0.00   40002/80004       std::allocator<int>::allocator(std::allocator<int> const&) [33]
                0.00    0.00   40002/40004       std::_Vector_base<int, std::allocator<int> >::_Vector_impl_data::_Vector_impl_data() [57]
-----------------------------------------------
                0.00    0.00   40002/40002       std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [64]
[63]     0.0    0.00    0.00   40002         std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [63]
                0.00    0.00   40002/40019       std::_Vector_base<int, std::allocator<int> >::_M_allocate(unsigned long) [52]
-----------------------------------------------
                0.00    0.00       2/40002       std::vector<int, std::allocator<int> >::vector(unsigned long, int const&, std::allocator<int> const&) [199]
                0.00    0.00   40000/40002       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [87]
[64]     0.0    0.00    0.00   40002         std::_Vector_base<int, std::allocator<int> >::_Vector_base(unsigned long, std::allocator<int> const&) [64]
                0.00    0.00   40002/40002       std::_Vector_base<int, std::allocator<int> >::_Vector_impl::_Vector_impl(std::allocator<int> const&) [62]
                0.00    0.00   40002/40002       std::_Vector_base<int, std::allocator<int> >::_M_create_storage(unsigned long) [63]
-----------------------------------------------
                0.00    0.00   20000/40001       std::__cxx11::list<int, std::allocator<int> >::push_back(int&&) [130]
                0.00    0.00   20001/40001       kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [2]
[65]     0.0    0.00    0.00   40001         std::__cxx11::list<int, std::allocator<int> >::end() [65]
                0.00    0.00   40001/80002       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [34]
-----------------------------------------------
                0.00    0.00   20000/40001       std::__cxx11::list<int, std::allocator<int> >::push_front(int const&) [7]
                0.00    0.00   20001/40001       kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [2]
[66]     0.0    0.00    0.00   40001         std::__cxx11::list<int, std::allocator<int> >::begin() [66]
                0.00    0.00   40001/80002       std::_List_iterator<int>::_List_iterator(std::__detail::_List_node_base*) [34]
-----------------------------------------------
                0.00    0.00   40000/40000       std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [81]
[67]     0.0    0.00    0.00   40000         __gnu_cxx::new_allocator<std::_List_node<int> >::deallocate(std::_List_node<int>*, unsigned long) [67]
-----------------------------------------------
                0.00    0.00   40000/40000       void std::allocator_traits<std::allocator<std::_List_node<int> > >::destroy<int>(std::allocator<std::_List_node<int> >&, int*) [82]
[68]     0.0    0.00    0.00   40000         void __gnu_cxx::new_allocator<std::_List_node<int> >::destroy<int>(int*) [68]
-----------------------------------------------
                0.00    0.00   40000/40000       std::allocator_traits<std::allocator<std::_List_node<int> > >::allocate(std::allocator<std::_List_node<int> >&, unsigned long) [83]
[69]     0.0    0.00    0.00   40000         __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [69]
                0.00    0.00   40000/40000       __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [71]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [87]
[70]     0.0    0.00    0.00   40000         __gnu_cxx::__alloc_traits<std::allocator<int>, int>::_S_select_on_copy(std::allocator<int> const&) [70]
                0.00    0.00   40000/40000       std::allocator_traits<std::allocator<int> >::select_on_container_copy_construction(std::allocator<int> const&) [84]
-----------------------------------------------
                0.00    0.00   40000/40000       __gnu_cxx::new_allocator<std::_List_node<int> >::allocate(unsigned long, void const*) [69]
[71]     0.0    0.00    0.00   40000         __gnu_cxx::new_allocator<std::_List_node<int> >::_M_max_size() const [71]
-----------------------------------------------
                0.00    0.00   40000/40000       kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [2]
[72]     0.0    0.00    0.00   40000         std::_List_iterator<int>::operator*() const [72]
                0.00    0.00   40000/120000      std::_List_node<int>::_M_valptr() [18]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [87]
[73]     0.0    0.00    0.00   40000         std::vector<int, std::allocator<int> >::end() const [73]
                0.00    0.00   40000/80000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [35]
-----------------------------------------------
                0.00    0.00   40000/40000       std::vector<int, std::allocator<int> >::vector(std::vector<int, std::allocator<int> > const&) [87]
[74]     0.0    0.00    0.00   40000         std::vector<int, std::allocator<int> >::begin() const [74]
                0.00    0.00   40000/80000       __gnu_cxx::__normal_iterator<int const*, std::vector<int, std::allocator<int> > >::__normal_iterator(int const* const&) [35]
-----------------------------------------------
                0.00    0.00   40000/40000       int* std::__copy_move_a2<false, int const*, int*>(int const*, int const*, int*) [97]
[75]     0.0    0.00    0.00   40000         int* std::__copy_move<false, true, std::random_access_iterator_tag>::__copy_m<int>(int const*, int const*, int*) [75]
-----------------------------------------------
                0.00    0.00   20000/40000       DFS1(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::__cxx11::list<int, std::allocator<int> >&, int) [5]
                0.00    0.00   20000/40000       DFS2(int, std::vector<std::vector<int, std::allocator<int> >, std::allocator<std::vector<int, std::allocator<int> > > >&, std::vector<bool, std::allocator<bool> >&, std::vector<int, std::allocator<int> >&, int) [3]
[76]     0.0    0.00    0.00   40000         std::_Bit_reference::operator=(bool) [76]
-----------------------------------------------
                0.00    0.00   40000/40000       kosaraju(int, std::vector<std::__cxx11::list<int, std::allocator<int> >, std::allocator<std::__cxx11::list<int, std::allocator<int> > > >&) [2]
[77]     0.0    0.00    0.00   40000         std::_List_iterator<int>::operator++() [77]
-----------------------------------------------
                0.00    0.00   20000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [126]
                0.00    0.00   20000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [127]
[78]     0.0    0.00    0.00   40000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::__allocated_ptr(std::allocator<std::_List_node<int> >&, std::_List_node<int>*) [78]
                0.00    0.00   40000/40000       std::allocator<std::_List_node<int> >* std::__addressof<std::allocator<std::_List_node<int> > >(std::allocator<std::_List_node<int> >&) [93]
-----------------------------------------------
                0.00    0.00   20000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [126]
                0.00    0.00   20000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [127]
[79]     0.0    0.00    0.00   40000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::~__allocated_ptr() [79]
-----------------------------------------------
                0.00    0.00   20000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int const&>(int const&) [126]
                0.00    0.00   20000/40000       std::_List_node<int>* std::__cxx11::list<int, std::allocator<int> >::_M_create_node<int>(int&&) [127]
[80]     0.0    0.00    0.00   40000         std::__allocated_ptr<std::allocator<std::_List_node<int> > >::operator=(decltype(nullptr)) [80]
-----------------------------------------------
                0.00    0.00   40000/40000       std::__cxx11::_List_base<int, std::allocator<int> >::_M_put_node(std::_List_node<int>*) [90]
[81]     0.0    0.00    0.00   40000         std::allocator_traits<std::allocator<std::_List_node<int> > >::deallocate(std::allocator<std::_List_node<int> >&, std::_List_node<int>*, unsigned long) [81]
